time	price	rsi	mas	mal	mfi	wt1	wt2
2022-08-03T00:00:00Z	4.309	52.288434	51.731987	51.731987	-0.456626	28.951978	31.899373
2022-08-03T00:01:00Z	4.318	52.995052	51.849757	51.849757	2.771057	29.812662	32.186268
2022-08-03T00:02:00Z	4.324	53.454616	51.926351	51.926351	2.826002	30.398071	32.381404
2022-08-03T00:03:00Z	4.324	53.454616	51.926351	51.926351	2.602787	30.521743	32.422628
2022-08-03T00:04:00Z	4.311	52.44729	51.758463	51.758463	1.248621	29.981327	32.242489
2022-08-03T00:05:00Z	4.325	53.530338	51.938971	51.938971	2.706954	30.56283	32.436324
2022-08-03T00:06:00Z	4.319	53.072275	51.862627	51.862627	2.081954	30.315279	32.353807
2022-08-03T00:07:00Z	4.341	54.70923	52.135453	52.135453	3.46453	31.568279	32.771473
2022-08-03T00:08:00Z	4.35	55.346441	52.241655	52.241655	3.268548	32.419833	33.055325
2022-08-03T00:09:00Z	4.357	55.829788	52.322213	52.322213	3.040287	33.205202	33.317114
2022-08-03T00:10:00Z	4.383	57.537003	52.606749	52.606749	3.324238	34.87232	33.87282
2022-08-03T00:11:00Z	4.381	57.410378	52.585645	52.585645	3.26251	34.803802	33.849981
2022-08-03T00:12:00Z	4.357	55.829788	52.322213	52.322213	2.521769	33.965062	33.570401
2022-08-03T00:13:00Z	4.342	54.780928	52.147403	52.147403	2.058806	33.424853	33.390331
2022-08-03T00:14:00Z	4.356	55.76138	52.310812	52.310812	2.490905	33.929439	33.558527
2022-08-03T00:15:00Z	4.34	54.637305	52.123466	52.123466	1.997077	33.351866	33.366002
2022-08-03T00:16:00Z	4.329	53.830778	51.989044	51.989044	1.657571	32.94631	33.230817
2022-08-03T00:17:00Z	4.33	53.905281	52.001462	52.001462	1.688435	32.98347	33.243204
2022-08-03T00:18:00Z	4.336	54.347303	52.075132	52.075132	1.873621	33.205202	33.317114
2022-08-03T00:19:00Z	4.342	54.780928	52.147403	52.147403	2.058806	33.424853	33.390331
2022-08-03T00:20:00Z	4.325	53.530338	51.938971	51.938971	1.534115	32.797081	33.181074
2022-08-03T00:21:00Z	4.331	53.979545	52.013839	52.013839	1.7193	33.020571	33.255571
2022-08-03T00:22:00Z	4.324	53.454616	51.926351	51.926351	1.50325	32.759625	33.168589
2022-08-03T00:23:00Z	4.307	52.114339	51.702971	51.702971	0.980764	31.997833	32.914658
2022-08-03T00:24:00Z	4.3	51.514032	51.60292	51.60292	0.798352	31.370475	32.705539
2022-08-03T00:25:00Z	4.289	50.598137	51.450271	51.450271	0.564097	30.439364	32.395168
2022-08-03T00:26:00Z	4.276	49.55684	51.276722	51.276722	0.32908	29.428974	32.058372
2022-08-03T00:27:00Z	4.266	48.784553	51.148007	51.148007	0.166304	28.688006	31.811382
2022-08-03T00:28:00Z	4.274	49.400433	51.250654	51.250654	0.328905	29.039373	31.928505
2022-08-03T00:29:00Z	4.276	49.55684	51.276722	51.276722	0.369556	29.126469	31.957537
2022-08-03T00:30:00Z	4.268	48.937079	51.173428	51.173428	0.206954	28.776286	31.840809
2022-08-03T00:31:00Z	4.275	49.478513	51.263667	51.263667	0.34923	29.082958	31.943033
2022-08-03T00:32:00Z	4.279	49.793317	51.316134	51.316134	0.430531	29.256556	32.000899
2022-08-03T00:33:00Z	4.274	49.400433	51.250654	51.250654	0.328905	29.039373	31.928505
2022-08-03T00:34:00Z	4.273	49.322599	51.237681	51.237681	0.342613	28.732174	31.826105
2022-08-03T00:35:00Z	4.253	47.81585	50.986557	50.986557	0.068065	27.22966	31.325267
2022-08-03T00:36:00Z	4.264	48.632975	51.122744	51.122744	0.259037	27.692313	31.479485
2022-08-03T00:37:00Z	4.263	48.557538	51.110171	51.110171	0.241676	27.649898	31.465346
2022-08-03T00:38:00Z	4.265	48.708646	51.135356	51.135356	0.276398	27.734799	31.493647
2022-08-03T00:39:00Z	4.26	48.332627	51.072686	51.072686	0.189593	27.523084	31.423075
2022-08-03T00:40:00Z	4.256	48.035967	51.023243	51.023243	0.120148	27.354991	31.367044
2022-08-03T00:41:00Z	4.24	46.884869	50.831393	50.831393	-0.117431	26.49069	31.078944
2022-08-03T00:42:00Z	4.227	45.989448	50.682156	50.682156	-0.179951	25.229723	30.658621
2022-08-03T00:43:00Z	4.219	45.455222	50.593119	50.593119	-0.275502	24.811105	30.519082
2022-08-03T00:44:00Z	4.204	44.486288	50.43163	50.43163	-0.371003	23.705815	30.150652
2022-08-03T00:45:00Z	4.219	45.455222	50.593119	50.593119	-0.162921	24.215129	30.320423
2022-08-03T00:46:00Z	4.231	46.261298	50.727465	50.727465	-0.002493	24.660692	30.468944
2022-08-03T00:47:00Z	4.217	45.323599	50.571181	50.571181	-0.189659	24.141685	30.295942
2022-08-03T00:48:00Z	4.218	45.389315	50.582134	50.582134	-0.17629	24.178378	30.308173
2022-08-03T00:49:00Z	4.233	46.398431	50.75032	50.75032	0.024245	24.735779	30.493973
2022-08-03T00:50:00Z	4.23	46.193035	50.716087	50.716087	-0.015862	24.623238	30.45646
2022-08-03T00:51:00Z	4.241	46.955194	50.843114	50.843114	0.131196	25.038529	30.59489
2022-08-03T00:52:00Z	4.232	46.329763	50.738875	50.738875	0.010876	24.698206	30.481449
2022-08-03T00:53:00Z	4.225	45.854718	50.659701	50.659701	-0.082707	24.436855	30.394332
2022-08-03T00:54:00Z	4.209	44.804644	50.484689	50.484689	-0.296611	23.850198	30.19878
2022-08-03T00:55:00Z	4.189	43.5578	50.276882	50.276882	-0.459713	22.685304	29.810482
2022-08-03T00:56:00Z	4.208	44.740609	50.474016	50.474016	-0.209713	23.278004	30.008048
2022-08-03T00:57:00Z	4.211	44.933265	50.506126	50.506126	-0.172584	23.384214	30.043452
2022-08-03T00:58:00Z	4.208	44.740609	50.474016	50.474016	-0.209713	23.278004	30.008048
2022-08-03T00:59:00Z	4.21	44.868862	50.495392	50.495392	-0.18496	23.348756	30.031632
2022-08-03T01:00:00Z	4.211	44.933265	50.506126	50.506126	-0.172584	23.384214	30.043452
2022-08-03T01:01:00Z	4.208	44.740609	50.474016	50.474016	-0.209713	23.278004	30.008048
2022-08-03T01:02:00Z	4.204	44.486288	50.43163	50.43163	-0.259218	23.137153	29.961098
2022-08-03T01:03:00Z	4.195	43.924505	50.337999	50.337999	-0.370604	22.82338	29.856507
2022-08-03T01:04:00Z	4.197	44.048116	50.358601	50.358601	-0.345851	22.892734	29.879625
2022-08-03T01:05:00Z	4.189	43.5578	50.276882	50.276882	-0.437545	22.582297	29.776146
2022-08-03T01:06:00Z	4.185	43.316713	50.2367	50.2367	-0.457297	22.30989	29.685344
2022-08-03T01:07:00Z	4.187	43.436922	50.256735	50.256735	-0.419043	22.30989	29.685344
2022-08-03T01:08:00Z	4.183	43.197167	50.216776	50.216776	-0.46689	22.174915	29.640352
2022-08-03T01:09:00Z	4.185	43.316713	50.2367	50.2367	-0.442966	22.242301	29.662814
2022-08-03T01:10:00Z	4.184	43.256857	50.226724	50.226724	-0.454928	22.208583	29.651575
2022-08-03T01:11:00Z	4.186	43.376734	50.246704	50.246704	-0.431005	22.27607	29.67407
2022-08-03T01:12:00Z	4.181	43.07828	50.196962	50.196962	-0.4763	22.04075	29.59563
2022-08-03T01:13:00Z	4.177	42.842457	50.157658	50.157658	-0.494596	21.774819	29.506987
2022-08-03T01:14:00Z	4.171	42.493525	50.099502	50.099502	-0.520799	21.381813	29.375985
2022-08-03T01:15:00Z	4.174	42.667277	50.128461	50.128461	-0.479983	21.44683	29.397657
2022-08-03T01:16:00Z	4.178	42.90117	50.167443	50.167443	-0.434938	21.577441	29.441194
2022-08-03T01:17:00Z	4.177	42.842457	50.157658	50.157658	-0.446199	21.544716	29.430286
2022-08-03T01:18:00Z	4.161	41.924432	50.004654	50.004654	-0.575433	20.805195	29.183779
2022-08-03T01:19:00Z	4.165	42.15023	50.042287	50.042287	-0.531765	20.932021	29.226054
2022-08-03T01:20:00Z	4.164	42.093553	50.03284	50.03284	-0.542682	20.900245	29.215462
2022-08-03T01:21:00Z	4.155	41.590235	49.948954	49.948954	-0.598011	20.429115	29.058419
2022-08-03T01:22:00Z	4.171	42.493525	50.099502	50.099502	-0.427798	20.932021	29.226054
2022-08-03T01:23:00Z	4.177	42.842457	50.157658	50.157658	-0.363968	21.123657	29.289933
2022-08-03T01:24:00Z	4.188	43.497277	50.266794	50.266794	-0.246947	21.47941	29.408517
2022-08-03T01:25:00Z	4.184	43.256857	50.226724	50.226724	-0.2895	21.349377	29.365173
2022-08-03T01:26:00Z	4.181	43.07828	50.196962	50.196962	-0.321415	21.252355	29.332832
2022-08-03T01:27:00Z	4.187	43.436922	50.256735	50.256735	-0.257585	21.44683	29.397657
2022-08-03T01:28:00Z	4.185	43.316713	50.2367	50.2367	-0.278862	21.381813	29.375985
2022-08-03T01:29:00Z	4.204	44.486288	50.43163	50.43163	-0.076734	22.007334	29.584492
2022-08-03T01:30:00Z	4.2	44.234843	50.389722	50.389722	-0.119287	21.87417	29.540104
2022-08-03T01:31:00Z	4.211	44.933265	50.506126	50.506126	-0.002266	22.242301	29.662814
2022-08-03T01:32:00Z	4.217	45.323599	50.571181	50.571181	0.061564	22.445681	29.730607
2022-08-03T01:33:00Z	4.227	45.989448	50.682156	50.682156	0.167947	22.788782	29.844974
2022-08-03T01:34:00Z	4.225	45.854718	50.659701	50.659701	0.14667	22.719744	29.821962
2022-08-03T01:35:00Z	4.224	45.787648	50.648523	50.648523	0.136032	22.685304	29.810482
2022-08-03T01:36:00Z	4.224	45.787648	50.648523	50.648523	0.136032	22.685304	29.810482
2022-08-03T01:37:00Z	4.229	46.124972	50.704744	50.704744	0.189224	22.858031	29.868057
2022-08-03T01:38:00Z	4.233	46.398431	50.75032	50.75032	0.231777	22.997164	29.914435
2022-08-03T01:39:00Z	4.233	46.398431	50.75032	50.75032	0.231777	22.997164	29.914435
2022-08-03T01:40:00Z	4.227	45.989448	50.682156	50.682156	0.167947	22.788782	29.844974
2022-08-03T01:41:00Z	4.233	46.398431	50.75032	50.75032	0.231777	22.997164	29.914435
2022-08-03T01:42:00Z	4.226	45.921984	50.670912	50.670912	0.157309	22.754237	29.833459
2022-08-03T01:43:00Z	4.233	46.398431	50.75032	50.75032	0.231777	22.997164	29.914435
2022-08-03T01:44:00Z	4.229	46.124972	50.704744	50.704744	0.189224	22.858031	29.868057
2022-08-03T01:45:00Z	4.237	46.675152	50.79644	50.79644	0.27433	23.137153	29.961098
2022-08-03T01:46:00Z	4.24	46.884869	50.831393	50.831393	0.306245	23.24271	29.996284
2022-08-03T01:47:00Z	4.242	47.02573	50.85487	50.85487	0.327521	23.313353	30.019831
2022-08-03T01:48:00Z	4.24	46.884869	50.831393	50.831393	0.306245	23.24271	29.996284
2022-08-03T01:49:00Z	4.243	47.096479	50.866661	50.866661	0.33816	23.348756	30.031632
2022-08-03T01:50:00Z	4.25	47.597742	50.950205	50.950205	0.412628	23.598116	30.114752
2022-08-03T01:51:00Z	4.262	48.482336	51.097638	51.097638	0.540287	24.031949	30.259363
2022-08-03T01:52:00Z	4.27	49.090561	51.199008	51.199008	0.625394	24.32573	30.35729
2022-08-03T01:53:00Z	4.267	48.860697	51.160698	51.160698	0.593479	24.215129	30.320423
2022-08-03T01:54:00Z	4.264	48.632975	51.122744	51.122744	0.561564	24.105049	30.28373
2022-08-03T01:55:00Z	4.264	48.632975	51.122744	51.122744	0.561564	24.105049	30.28373
2022-08-03T01:56:00Z	4.262	48.482336	51.097638	51.097638	0.540287	24.031949	30.259363
2022-08-03T01:57:00Z	4.252	47.742925	50.974402	50.974402	0.433904	23.66986	30.138667
2022-08-03T01:58:00Z	4.257	48.10979	51.035547	51.035547	0.487096	23.850198	30.19878
2022-08-03T01:59:00Z	4.256	48.035967	51.023243	51.023243	0.476458	23.814018	30.18672
2022-08-03T02:00:00Z	4.255	47.96237	50.502875	50.502875	-2.119822	14.28798	23.99884
2022-08-03T02:01:00Z	4.263	48.648997	50.617313	50.617313	-0.545354	14.683522	24.130687
2022-08-03T02:02:00Z	4.262	48.564161	50.603174	50.603174	-0.712021	14.683522	24.130687
2022-08-03T02:03:00Z	4.258	48.221996	50.546146	50.546146	-1.188211	14.524482	24.077674
2022-08-03T02:04:00Z	4.269	49.152193	50.701179	50.701179	-0.295354	15.24899	24.319176
2022-08-03T02:05:00Z	4.26	48.393646	50.574755	50.574755	-1.098925	14.883886	24.197475
2022-08-03T02:06:00Z	4.259	48.307963	50.560474	50.560474	-1.188211	14.843673	24.184071
2022-08-03T02:07:00Z	4.261	48.479044	50.588988	50.588988	-1.00964	14.924169	24.210903
2022-08-03T02:08:00Z	4.258	48.221996	50.546146	50.546146	-1.277497	14.803531	24.17069
2022-08-03T02:09:00Z	4.263	48.648997	50.617313	50.617313	-0.831068	15.004947	24.237829
2022-08-03T02:10:00Z	4.268	49.069013	50.687316	50.687316	-0.38464	15.208137	24.305559
2022-08-03T02:11:00Z	4.264	48.733553	50.631406	50.631406	-0.741782	15.045443	24.251327
2022-08-03T02:12:00Z	4.263	48.648997	50.617313	50.617313	-0.831068	15.004947	24.237829
2022-08-03T02:13:00Z	4.259	48.307963	50.560474	50.560474	-1.188211	14.843673	24.184071
2022-08-03T02:14:00Z	4.266	48.901834	50.659453	50.659453	-0.563211	15.126647	24.278395
2022-08-03T02:15:00Z	4.266	48.901834	50.659453	50.659453	-0.563211	15.126647	24.278395
2022-08-03T02:16:00Z	4.269	49.152193	50.701179	50.701179	-0.295354	15.24899	24.319176
2022-08-03T02:17:00Z	4.263	48.648997	50.617313	50.617313	-0.831068	15.004947	24.237829
2022-08-03T02:18:00Z	4.259	48.307963	50.560474	50.560474	-1.188211	14.843673	24.184071
2022-08-03T02:19:00Z	4.259	48.307963	50.560474	50.560474	-1.188211	14.843673	24.184071
2022-08-03T02:20:00Z	4.251	47.643841	50.449787	50.449787	-1.902497	14.524482	24.077674
2022-08-03T02:21:00Z	4.248	47.407707	50.410432	50.410432	-2.170354	14.405924	24.038154
2022-08-03T02:22:00Z	4.242	46.942392	50.332879	50.332879	-2.560979	14.015137	23.907892
2022-08-03T02:23:00Z	4.242	46.942392	50.332879	50.332879	-2.560979	14.015137	23.907892
2022-08-03T02:24:00Z	4.238	46.637224	50.282018	50.282018	-2.635098	13.592941	23.76716
2022-08-03T02:25:00Z	4.231	46.112619	50.194584	50.194584	-2.940703	13.178563	23.629034
2022-08-03T02:26:00Z	4.237	46.56155	50.269405	50.269405	-2.591866	13.403631	23.704057
2022-08-03T02:27:00Z	4.228	45.891384	50.157711	50.157711	-2.981524	12.918839	23.542459
2022-08-03T02:28:00Z	4.229	45.964893	50.169963	50.169963	-2.899521	12.918839	23.542459
2022-08-03T02:29:00Z	4.226	45.74507	50.133325	50.133325	-2.995354	12.735177	23.481239
2022-08-03T02:30:00Z	4.225	45.672262	50.121191	50.121191	-3.015942	12.66214	23.456893
2022-08-03T02:31:00Z	4.236	46.486122	50.256834	50.256834	-2.476726	13.066879	23.591806
2022-08-03T02:32:00Z	4.237	46.56155	50.269405	50.269405	-2.427707	13.104044	23.604194
2022-08-03T02:33:00Z	4.239	46.713143	50.294671	50.294671	-2.329668	13.178563	23.629034
2022-08-03T02:34:00Z	4.235	46.410938	50.244303	50.244303	-2.525746	13.029776	23.579438
2022-08-03T02:35:00Z	4.237	46.56155	50.269405	50.269405	-2.427707	13.104044	23.604194
2022-08-03T02:36:00Z	4.235	46.410938	50.244303	50.244303	-2.525746	13.029776	23.579438
2022-08-03T02:37:00Z	4.247	47.329515	50.3974	50.3974	-1.937511	13.479162	23.729234
2022-08-03T02:38:00Z	4.256	48.0492	50.517347	50.517347	-1.496334	13.822246	23.843595
2022-08-03T02:39:00Z	4.252	47.723076	50.462993	50.462993	-1.692413	13.669116	23.792552
2022-08-03T02:40:00Z	4.263	48.648997	50.617313	50.617313	-1.153197	14.092757	23.933765
2022-08-03T02:41:00Z	4.27	49.235101	50.714997	50.714997	-0.81006	14.366541	24.025027
2022-08-03T02:42:00Z	4.262	48.564161	50.603174	50.603174	-1.202217	14.053914	23.920818
2022-08-03T02:43:00Z	4.262	48.564161	50.603174	50.603174	-1.202217	14.053914	23.920818
2022-08-03T02:44:00Z	4.258	48.221996	50.546146	50.546146	-1.398295	13.899205	23.869248
2022-08-03T02:45:00Z	4.26	48.393646	50.574755	50.574755	-1.300256	13.976427	23.894989
2022-08-03T02:46:00Z	4.261	48.479044	50.588988	50.588988	-1.251236	14.015137	23.907892
2022-08-03T02:47:00Z	4.256	48.0492	50.517347	50.517347	-1.496334	13.822246	23.843595
2022-08-03T02:48:00Z	4.245	47.173902	50.371464	50.371464	-2.03555	13.403631	23.704057
2022-08-03T02:49:00Z	4.247	47.329515	50.3974	50.3974	-1.937511	13.479162	23.729234
2022-08-03T02:50:00Z	4.235	46.410938	50.244303	50.244303	-2.525746	13.029776	23.579438
2022-08-03T02:51:00Z	4.232	46.186839	50.206954	50.206954	-2.672805	12.918839	23.542459
2022-08-03T02:52:00Z	4.222	45.455222	50.085017	50.085017	-3.131892	12.516793	23.408444
2022-08-03T02:53:00Z	4.228	45.891384	50.157711	50.157711	-2.772627	12.625713	23.444751
2022-08-03T02:54:00Z	4.232	46.186839	50.206954	50.206954	-2.590808	12.771787	23.493442
2022-08-03T02:55:00Z	4.231	46.112619	50.194584	50.194584	-2.636263	12.735177	23.481239
2022-08-03T02:56:00Z	4.236	46.486122	50.256834	50.256834	-2.40899	12.918839	23.542459
2022-08-03T02:57:00Z	4.238	46.637224	50.282018	50.282018	-2.318081	12.992735	23.567091
2022-08-03T02:58:00Z	4.24	46.78931	50.307365	50.307365	-2.227172	13.066879	23.591806
2022-08-03T02:59:00Z	4.233	46.261298	50.219363	50.219363	-2.545354	12.808458	23.505666
2022-08-03T03:00:00Z	4.238	46.637224	50.282018	50.282018	-2.318081	12.992735	23.567091
2022-08-03T03:01:00Z	4.231	46.112619	50.194584	50.194584	-2.636263	12.735177	23.481239
2022-08-03T03:02:00Z	4.216	45.027273	50.013693	50.013693	-3.170354	12.015584	23.241374
2022-08-03T03:03:00Z	4.223	45.527339	50.097037	50.097037	-2.878687	12.264742	23.324427
2022-08-03T03:04:00Z	4.234	46.335997	50.231813	50.231813	-2.420354	12.66214	23.456893
2022-08-03T03:05:00Z	4.239	46.713143	50.294671	50.294671	-2.212021	12.84519	23.51791
2022-08-03T03:06:00Z	4.242	46.942392	50.332879	50.332879	-2.087021	12.955756	23.554765
2022-08-03T03:07:00Z	4.247	47.329515	50.3974	50.3974	-1.878687	13.141272	23.616604
2022-08-03T03:08:00Z	4.241	46.865726	50.320101	50.320101	-2.128687	12.918839	23.542459
2022-08-03T03:09:00Z	4.246	47.25158	50.38441	50.38441	-1.920354	13.104044	23.604194
2022-08-03T03:10:00Z	4.246	47.25158	50.38441	50.38441	-1.920354	13.104044	23.604194
2022-08-03T03:11:00Z	4.244	47.096479	50.35856	50.35856	-2.003687	13.029776	23.579438
2022-08-03T03:12:00Z	4.253	47.802574	50.476243	50.476243	-1.628687	13.365961	23.6915
2022-08-03T03:13:00Z	4.256	48.0492	50.517347	50.517347	-1.503687	13.479162	23.729234
2022-08-03T03:14:00Z	4.272	49.40011	50.742499	50.742499	-0.837021	14.092757	23.933765
2022-08-03T03:15:00Z	4.272	49.40011	50.742499	50.742499	-0.870751	14.209689	23.972743
2022-08-03T03:16:00Z	4.277	49.807978	50.810477	50.810477	-0.685979	14.445375	24.051305
2022-08-03T03:17:00Z	4.269	49.152193	50.701179	50.701179	-0.998479	14.131668	23.946736
2022-08-03T03:18:00Z	4.254	47.882339	50.489537	50.489537	-1.584416	13.55495	23.754496
2022-08-03T03:19:00Z	4.255	47.96237	50.502875	50.502875	-1.545354	13.592941	23.76716
2022-08-03T03:20:00Z	4.253	47.802574	50.476243	50.476243	-1.623479	13.517024	23.741854
2022-08-03T03:21:00Z	4.252	47.723076	50.462993	50.462993	-1.662541	13.479162	23.729234
2022-08-03T03:22:00Z	4.268	49.069013	50.687316	50.687316	-1.037541	14.092757	23.933765
2022-08-03T03:23:00Z	4.27	49.235101	50.714997	50.714997	-0.959416	14.170645	23.959728
2022-08-03T03:24:00Z	4.27	49.235101	50.714997	50.714997	-0.959416	14.170645	23.959728
2022-08-03T03:25:00Z	4.269	49.152193	50.701179	50.701179	-0.998479	14.131668	23.946736
2022-08-03T03:26:00Z	4.27	49.235101	50.714997	50.714997	-0.959416	14.170645	23.959728
2022-08-03T03:27:00Z	4.264	48.733553	50.631406	50.631406	-1.193791	13.937783	23.882107
2022-08-03T03:28:00Z	4.255	47.96237	50.502875	50.502875	-1.545354	13.592941	23.76716
2022-08-03T03:29:00Z	4.254	47.882339	50.489537	50.489537	-1.584416	13.55495	23.754496
2022-08-03T03:30:00Z	4.246	47.25158	50.38441	50.38441	-1.896916	13.253332	23.653957
2022-08-03T03:31:00Z	4.251	47.643841	50.449787	50.449787	-1.701604	13.441365	23.716635
2022-08-03T03:32:00Z	4.25	47.564868	50.436625	50.436625	-1.740666	13.403631	23.704057
2022-08-03T03:33:00Z	4.25	47.564868	50.436625	50.436625	-1.740666	13.403631	23.704057
2022-08-03T03:34:00Z	4.247	47.329515	50.3974	50.3974	-1.857854	13.290812	23.66645
2022-08-03T03:35:00Z	4.245	47.173902	50.371464	50.371464	-1.935979	13.215916	23.641485
2022-08-03T03:36:00Z	4.244	47.096479	50.35856	50.35856	-1.975041	13.178563	23.629034
2022-08-03T03:37:00Z	4.243	47.019309	50.345699	50.345699	-2.014104	13.141272	23.616604
2022-08-03T03:38:00Z	4.238	46.637224	50.282018	50.282018	-2.209416	12.955756	23.554765
2022-08-03T03:39:00Z	4.228	45.891384	50.157711	50.157711	-2.600041	12.589346	23.432628
2022-08-03T03:40:00Z	4.219	45.240236	50.049186	50.049186	-2.951604	12.264742	23.324427
2022-08-03T03:41:00Z	4.226	45.74507	50.133325	50.133325	-2.678166	12.516793	23.408444
2022-08-03T03:42:00Z	4.227	45.81811	50.145499	50.145499	-2.639104	12.55304	23.420526
2022-08-03T03:43:00Z	4.232	46.186839	50.206954	50.206954	-2.443791	12.735177	23.481239
2022-08-03T03:44:00Z	4.233	46.261298	50.219363	50.219363	-2.404729	12.771787	23.493442
2022-08-03T03:45:00Z	4.232	46.186839	50.206954	50.206954	-2.443791	12.735177	23.481239
2022-08-03T03:46:00Z	4.229	45.964893	50.169963	50.169963	-2.560979	12.625713	23.444751
2022-08-03T03:47:00Z	4.244	47.096479	50.35856	50.35856	-1.975041	13.178563	23.629034
2022-08-03T03:48:00Z	4.246	47.25158	50.38441	50.38441	-1.896916	13.253332	23.653957
2022-08-03T03:49:00Z	4.248	47.407707	50.410432	50.410432	-1.818791	13.328355	23.678965
2022-08-03T03:50:00Z	4.251	47.643841	50.449787	50.449787	-1.701604	13.441365	23.716635
2022-08-03T03:51:00Z	4.244	47.096479	50.35856	50.35856	-1.975041	13.178563	23.629034
2022-08-03T03:52:00Z	4.243	47.019309	50.345699	50.345699	-2.014104	13.141272	23.616604
2022-08-03T03:53:00Z	4.233	46.261298	50.219363	50.219363	-2.404729	12.771787	23.493442
2022-08-03T03:54:00Z	4.233	46.261298	50.219363	50.219363	-2.404729	12.771787	23.493442
2022-08-03T03:55:00Z	4.232	46.186839	50.206954	50.206954	-2.443791	12.735177	23.481239
2022-08-03T03:56:00Z	4.233	46.261298	50.219363	50.219363	-2.404729	12.771787	23.493442
2022-08-03T03:57:00Z	4.224	45.599685	50.109095	50.109095	-2.756291	12.444481	23.38434
2022-08-03T03:58:00Z	4.223	45.527339	50.097037	50.097037	-2.795354	12.408414	23.372318
2022-08-03T03:59:00Z	4.238	46.637224	50.282018	50.282018	-2.209416	12.955756	23.554765
2022-08-03T04:00:00Z	4.242	46.942392	49.767798	49.767798	-2.425844	4.585618	13.822519
2022-08-03T04:01:00Z	4.243	47.036909	49.783551	49.783551	-1.501365	4.544584	13.808841
2022-08-03T04:02:00Z	4.237	46.527235	49.698605	49.698605	-3.30692	4.259443	13.713794
2022-08-03T04:03:00Z	4.238	46.609678	49.712345	49.712345	-3.029142	4.299954	13.727298
2022-08-03T04:04:00Z	4.231	46.038637	49.617172	49.617172	-3.882317	3.818634	13.566857
2022-08-03T04:05:00Z	4.231	46.038637	49.617172	49.617172	-3.293031	3.581858	13.487932
2022-08-03T04:06:00Z	4.227	45.718567	49.563827	49.563827	-3.793031	3.425417	13.435785
2022-08-03T04:07:00Z	4.237	46.527235	49.698605	49.698605	-2.543031	3.818634	13.566857
2022-08-03T04:08:00Z	4.23	45.9582	49.603766	49.603766	-3.418031	3.542642	13.47486
2022-08-03T04:09:00Z	4.236	46.445083	49.684913	49.684913	-2.668031	3.778993	13.553644
2022-08-03T04:10:00Z	4.23	45.9582	49.603766	49.603766	-3.418031	3.542642	13.47486
2022-08-03T04:11:00Z	4.23	45.9582	49.603766	49.603766	-3.418031	3.542642	13.47486
2022-08-03T04:12:00Z	4.233	46.200359	49.644126	49.644126	-3.043031	3.660499	13.514146
2022-08-03T04:13:00Z	4.233	46.200359	49.644126	49.644126	-3.043031	3.660499	13.514146
2022-08-03T04:14:00Z	4.233	46.200359	49.644126	49.644126	-3.043031	3.660499	13.514146
2022-08-03T04:15:00Z	4.234	46.281647	49.657674	49.657674	-2.918031	3.699926	13.527288
2022-08-03T04:16:00Z	4.233	46.200359	49.644126	49.644126	-3.043031	3.660499	13.514146
2022-08-03T04:17:00Z	4.232	46.119356	49.630625	49.630625	-3.168031	3.621143	13.501027
2022-08-03T04:18:00Z	4.241	46.858769	49.753861	49.753861	-2.043031	3.977913	13.61995
2022-08-03T04:19:00Z	4.247	47.411632	49.846005	49.846005	-1.437262	4.462743	13.78156
2022-08-03T04:20:00Z	4.259	48.504648	50.028174	50.028174	-0.703746	5.337306	14.073082
2022-08-03T04:21:00Z	4.259	48.504648	50.028174	50.028174	-0.828288	5.507788	14.129909
2022-08-03T04:22:00Z	4.254	48.054794	49.953198	49.953198	-1.148801	5.294884	14.058941
2022-08-03T04:23:00Z	4.251	47.78109	49.907581	49.907581	-1.341108	5.168091	14.016677
2022-08-03T04:24:00Z	4.25	47.689213	49.892268	49.892268	-1.405211	5.125984	14.002641
2022-08-03T04:25:00Z	4.243	47.036909	49.783551	49.783551	-1.853929	4.833408	13.905115
2022-08-03T04:26:00Z	4.238	46.609678	49.712345	49.712345	-2.174442	4.626726	13.836222
2022-08-03T04:27:00Z	4.241	46.858769	49.753861	49.753861	-1.982134	4.750507	13.877482
2022-08-03T04:28:00Z	4.236	46.445083	49.684913	49.684913	-2.302647	4.544584	13.808841
2022-08-03T04:29:00Z	4.233	46.200359	49.644126	49.644126	-2.494954	4.421934	13.767957
2022-08-03T04:30:00Z	4.235	46.363221	49.671269	49.671269	-2.366749	4.503626	13.795188
2022-08-03T04:31:00Z	4.243	47.036909	49.783551	49.783551	-1.853929	4.833408	13.905115
2022-08-03T04:32:00Z	4.247	47.411632	49.846005	49.846005	-1.597518	5.00013	13.960689
2022-08-03T04:33:00Z	4.251	47.78109	49.907581	49.907581	-1.341108	5.168091	14.016677
2022-08-03T04:34:00Z	4.251	47.78109	49.907581	49.907581	-1.341108	5.168091	14.016677
2022-08-03T04:35:00Z	4.247	47.411632	49.846005	49.846005	-1.597518	5.00013	13.960689
2022-08-03T04:36:00Z	4.242	46.942392	49.767798	49.767798	-1.918031	4.791919	13.891286
2022-08-03T04:37:00Z	4.236	46.445083	49.684913	49.684913	-2.302647	4.544584	13.808841
2022-08-03T04:38:00Z	4.236	46.445083	49.684913	49.684913	-2.302647	4.544584	13.808841
2022-08-03T04:39:00Z	4.239	46.692413	49.726135	49.726135	-2.110339	4.667911	13.84995
